Site,Date,Expected CPM,Actual CPM,Abnormality,Percentage Drop/Growth
mobafire,2017-05-26 00:00:00,5.4459243818507606,0.06717206761904762,low,98.76656260885835
mobafire,2017-05-28 00:00:00,5.3907618660864784,0.19278382884615386,low,96.42381107466524
mobafire,2017-05-29 00:00:00,5.294838953585101,0.06282613036428572,low,98.81344586841972
ndnation,2017-05-11 00:00:00,2.9650130668863097,0.016622557548292075,low,99.43937658373466
ndnation,2017-05-12 00:00:00,3.1051196260394356,0.013552094491010691,low,99.56355644473844
ndnation,2017-05-13 00:00:00,3.24965891289596,0.019299587742086025,low,99.40610420172106
ndnation,2017-05-14 00:00:00,3.3962263404977957,0.014715196910797429,low,99.56671919255416
ndnation,2017-05-15 00:00:00,3.542338845561872,0.0070373242694889,low,99.80133678407684
ndnation,2017-05-16 00:00:00,3.685482568615577,0.007913650092587397,low,99.78527506384162
ndnation,2017-05-17 00:00:00,3.823161326719431,0.011476847758895986,low,99.69980739032155
ndnation,2017-05-18 00:00:00,3.952944937535519,0.011560857310779816,low,99.70753811415376
ndnation,2017-05-19 00:00:00,4.072516455441654,0.008933574486515935,low,99.78063748583314
ndnation,2017-05-20 00:00:00,4.179717400608861,0.016628590183738426,low,99.6021599407339
ndnation,2017-05-21 00:00:00,4.272590100064793,0.012645921843848263,low,99.70402211427545
ndnation,2017-05-22 00:00:00,4.34941631502096,0.008463312710934643,low,99.80541497759813
ndnation,2017-05-23 00:00:00,4.408751400076612,0.014113979970776668,low,99.679864462974
ndnation,2017-05-24 00:00:00,4.449453325942708,0.009887363407948834,low,99.77778475952765
ndnation,2017-05-25 00:00:00,4.470705996385776,0.010968214730510673,low,99.75466481715914
ndnation,2017-05-26 00:00:00,4.472036400250112,0.009836296707381837,low,99.78004882279508
ndnation,2017-05-27 00:00:00,4.453325258537921,0.016214005224642617,low,99.63591239616831
ndnation,2017-05-28 00:00:00,4.414810952296344,0.009270816063738157,low,99.79000649939685
ndnation,2017-05-29 00:00:00,4.3570866470339835,0.009135216489244551,low,99.79033658888874
ndnation,2017-05-30 00:00:00,4.2810906610417305,0.007999208553707357,low,99.81315021831935
ndnation,2017-05-31 00:00:00,4.188090255764656,0.006380459539551358,low,99.84765229138104
philliesnation,2017-04-15 00:00:00,0.5532281823700722,1.0506656585629761,high,89.91542586674515
philliesnation,2017-04-16 00:00:00,0.5487254347021493,1.002468945117939,high,82.69044620869155
philliesnation,2017-05-09 00:00:00,1.2792855091194912,0.29816833627968337,low,76.69258862434022
philliesnation,2017-05-10 00:00:00,1.325914983355526,0.3874120036573629,low,70.78153512701623
philliesnation,2017-05-11 00:00:00,1.37005802947162,0.42337634894613574,low,69.09792579301067
philliesnation,2017-05-14 00:00:00,1.483083105921723,0.53499058125,low,63.92713401468436
philliesnation,2017-05-15 00:00:00,1.513013699509399,0.3689844411229135,low,75.61261730527897
philliesnation,2017-05-17 00:00:00,1.5595183407948408,0.4102504880701754,low,73.6937695865069
projectspurs,2017-05-26 00:00:00,0.6582825683988078,1.4323182337164748,high,117.58410483212617
projectspurs,2017-05-27 00:00:00,0.6633246565256572,1.3661125431077694,high,105.94930848238846
projectspurs,2017-05-28 00:00:00,0.668818616784653,1.2416452893401013,high,85.64753704215259
rabidhabs,2017-04-13 00:00:00,0.5369936386677208,2.015925942695222,high,275.4096506053083
rabidhabs,2017-04-15 00:00:00,0.5144540763074925,1.3413983427640912,high,160.74209624151734
rabidhabs,2017-04-16 00:00:00,0.5062560537363764,1.1755342736015613,high,132.20152429302095
rabidhabs,2017-05-25 00:00:00,0.8415912166223762,1.4422267692307693,high,71.36903769254754
rabidhabs,2017-05-27 00:00:00,0.8038689577221059,1.6007954507692306,high,99.1363686073096
raiders411,2017-05-23 00:00:00,0.0006181623421585639,0.6271509631756756,high,101354.0874466284
raiders411,2017-05-24 00:00:00,0.0012685610489921104,0.9405685241428571,high,74044.521849394
raiders411,2017-05-25 00:00:00,0.0016194462002637328,0.6705678605882353,high,41307.23294661044
raiders411,2017-05-27 00:00:00,0.0015488608067825566,0.7402645295,high,47694.128837035336
shepherdexpress,2017-04-13 00:00:00,0.5529016096783719,1.070442818357119,high,93.60457622465701
shepherdexpress,2017-04-15 00:00:00,0.5460919492142072,0.998106473017989,high,82.77260348814937
shepherdexpress,2017-04-16 00:00:00,0.5428952984916958,1.0741062580693146,high,97.84777305190538
shepherdexpress,2017-04-17 00:00:00,0.5402560648563236,0.9536333426867933,high,76.51506474812159
shepherdexpress,2017-05-03 00:00:00,0.758063338181099,1.2525772746696036,high,65.23385469016928
shepherdexpress,2017-05-04 00:00:00,0.7901005845532539,1.510479081171548,high,91.1755427982144
shepherdexpress,2017-05-05 00:00:00,0.8232167586897385,1.4670863493975903,high,78.21385849003583
shepherdexpress,2017-05-08 00:00:00,0.9250815502882723,1.2683597800595237,high,37.10788845202669
shepherdexpress,2017-05-17 00:00:00,1.1546361050537304,1.7666872378968255,high,53.00814084751087
shepherdexpress,2017-05-18 00:00:00,1.1650949233523695,2.4572354513888888,high,110.90431364326925
shepherdexpress,2017-05-25 00:00:00,1.1278419664005306,2.2671972827324476,high,101.0208300696711
shepherdexpress,2017-05-29 00:00:00,1.0309067791710447,1.4647280812227075,high,42.081525780682114
silverandblueblood,2017-04-05 00:00:00,0.020063079831724548,1.271875462465756,high,6239.382951836814
silverandblueblood,2017-05-12 00:00:00,0.03321740755315276,0.6901446442857143,high,1977.659562027473
silverandblueblood,2017-05-13 00:00:00,0.03930922275747015,0.30898869611111107,high,686.0463128907637
silverandblueblood,2017-05-24 00:00:00,0.10304956831508799,0.5177383485,high,402.416804810812
sixpackspeak,2017-04-01 00:00:00,0.25184476494557717,0.5879864216216637,high,133.471766525989
sixpackspeak,2017-04-08 00:00:00,0.18499127410414584,1.1379633639596183,high,515.1443463862902
sixpackspeak,2017-04-09 00:00:00,0.17822982575949772,0.3861751466742556,high,116.67257151188493
sixpackspeak,2017-04-13 00:00:00,0.15034877345776215,0.3743190520346005,high,148.96714713789058
sixpackspeak,2017-04-15 00:00:00,0.13840351418688382,0.36205366612067774,high,161.59282749988782
sixpackspeak,2017-04-18 00:00:00,0.12748151454145007,0.3267812171418911,high,156.33615847546244
sixpackspeak,2017-04-19 00:00:00,0.12642320105737462,0.3154169279865174,high,149.49291375984996
sixpackspeak,2017-04-21 00:00:00,0.12907595942470146,0.3659840611320894,high,183.54161593165776
sixpackspeak,2017-04-22 00:00:00,0.133016462479166,0.3917603594770418,high,194.5202061274199
sixpackspeak,2017-04-26 00:00:00,0.16769333279714654,0.7567148258381373,high,351.24920187107966
sixpackspeak,2017-04-27 00:00:00,0.18112145631842502,0.5904364623509541,high,225.9892418891127
sixpackspeak,2017-04-28 00:00:00,0.19635795231007985,0.4177828141654258,high,112.76592531667957
starwarsnewsnet,2017-04-26 00:00:00,0.6758764528248689,1.2757118893232215,high,88.74927273931532
starwarsnewsnet,2017-05-22 00:00:00,0.990674365298928,1.696899194166667,high,71.28728203789156
tennisguru,2017-04-24 00:00:00,0.69341926488681,1.3756345177664973,high,98.38423698699059
tennisguru,2017-05-01 00:00:00,1.1084925715794909,1.925301204819277,high,73.68643274495884
